,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
1162.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1163.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1164.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1165.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1166.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1167.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
1168.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1169.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
1170.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1171.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1172.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1173.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
1174.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1175.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1176.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1177.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1178.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1179.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1180.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
1181.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1182.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1183.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1184.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1185.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1186.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1187.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1188.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1189.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1190.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1191.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1192.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1193.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1194.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
1195.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1196.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1197.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1198.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
1199.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
1200.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1201.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1202.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1203.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1204.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1205.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
1206.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1207.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1208.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
1209.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1210.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1211.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1212.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
1213.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1214.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1215.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1216.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1217.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1218.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1219.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1220.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1221.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1222.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1223.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1224.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1225.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
1226.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1227.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
1228.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1229.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1230.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1231.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1232.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1233.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1234.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1235.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1236.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1237.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1238.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
1239.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1240.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
1241.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1242.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1243.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1244.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1245.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1246.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1247.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
1248.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1249.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1250.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1251.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1252.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1253.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1254.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1255.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1256.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1257.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1258.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1259.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1260.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1261.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1262.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1263.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1264.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1265.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1266.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
1267.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1268.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1269.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1270.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1271.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1272.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1273.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1274.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1275.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1276.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1277.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1278.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1279.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1280.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1281.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1282.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1283.0,6.0,"suck, royal, goat, kansa, president, article, pacific, know, support, academic",,
1284.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1285.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1286.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1287.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1288.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
1289.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1290.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
1291.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1292.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1293.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1294.0,0.0,"article, wikipedia, say, use, time, thank, look, page, think, see",,
1295.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1296.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1297.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1298.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1299.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1300.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
1301.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1302.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1303.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1304.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1305.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1306.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1307.0,5.0,"people, article, arab, know, also, card, list, terminology, say, history",,
1308.0,4.0,"article, page, know, hypothesis, dan, time, compelling, think, position, source",,
1309.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1310.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1311.0,3.0,"think, article, say, get, time, know, see, make, people, take",,
1312.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1313.0,8.0,"article, wikipedia, page, edit, talk, thank, help, see, welcome, comment",,
1314.0,1.0,"use, fair, page, name, wikipedia, kurdish, suck, rationale, file, people",,
1315.0,9.0,"open, article, also, claim, comment, year, add, originally, canadian, say",,
1316.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
1317.0,2.0,"article, use, say, link, source, make, see, write, well, reference",,
1318.0,7.0,"article, page, think, wikipedia, go, know, make, name, use, even",,
