,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
1198.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1199.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1200.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1201.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1202.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1203.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1204.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1205.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1206.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1207.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1208.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1209.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1210.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1211.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1212.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1213.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1214.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1215.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1216.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1217.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1218.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1219.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1220.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1221.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1222.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1223.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1224.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1225.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1226.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1227.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1228.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1229.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1230.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1231.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1232.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1233.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1234.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1235.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1236.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1237.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1238.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1239.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1240.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1241.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1242.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1243.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1244.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1245.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1246.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1247.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1248.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1249.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1250.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1251.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1252.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1253.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1254.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1255.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1256.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1257.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1258.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1259.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1260.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1261.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1262.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1263.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1264.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1265.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1266.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1267.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1268.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1269.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1270.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1271.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1272.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1273.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1274.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1275.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1276.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1277.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1278.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1279.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1280.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1281.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1282.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1283.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1284.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1285.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1286.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1287.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1288.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1289.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1290.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1291.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1292.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1293.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1294.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1295.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1296.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1297.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1298.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1299.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1300.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1301.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1302.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1303.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1304.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1305.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1306.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1307.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1308.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1309.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1310.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1311.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1312.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1313.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1314.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1315.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1316.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1317.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1318.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1319.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1320.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1321.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1322.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1323.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1324.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1325.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1326.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1327.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1328.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1329.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1330.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1331.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1332.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1333.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1334.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1335.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1336.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1337.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1338.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1339.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1340.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1341.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1342.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1343.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1344.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1345.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1346.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1347.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1348.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1349.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1350.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1351.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1352.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1353.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1354.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1355.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1356.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1357.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1358.0,1.0,"shit, redirect, page, people, think, man, say, add, go, die",,
1359.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1360.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1361.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1362.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1363.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1364.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1365.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1366.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1367.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1368.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1369.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1370.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1371.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1372.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1373.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1374.0,2.0,"fucking, nigga, think, mean, get, show, idiot, work, night, stupid",,
1375.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1376.0,8.0,"fuck, shit, bitch, get, go, try, make, account, edit, see",,
1377.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1378.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1379.0,6.0,"gay, porn, cunt, make, get, people, girl, go, think, picture",,
1380.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1381.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1382.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1383.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1384.0,7.0,"ball, sex_sex, think, say, anal, make, get, woman, go, sex",,
1385.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1386.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1387.0,9.0,"edit, page, source, see, use, article, also, claim, wikipedia, remove",,
1388.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1389.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1390.0,4.0,"page, edit, wikipedia, use, thank, make, get, article, get_alot, image",,
1391.0,0.0,"see, shit, thank, list, make, dick, cucks_cuck, find, image, think",,
1392.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
1393.0,3.0,"source, edit, remove, block, stop, call, section, see, make, page",,
1394.0,5.0,"say, go, think, get, make, people, see, take, year, work",,
