,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
1434.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1435.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1436.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1437.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1438.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1439.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
1440.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1441.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1442.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1443.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
1444.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1445.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1446.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
1447.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1448.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1449.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1450.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
1451.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1452.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1453.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1454.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1455.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1456.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1457.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1458.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1459.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1460.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1461.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1462.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1463.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1464.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1465.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1466.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1467.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1468.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1469.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1470.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1471.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1472.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1473.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1474.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1475.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1476.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1477.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1478.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1479.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1480.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
1481.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1482.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1483.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1484.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1485.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1486.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1487.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1488.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
1489.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1490.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1491.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1492.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1493.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1494.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1495.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1496.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1497.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1498.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1499.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1500.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1501.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1502.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1503.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1504.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1505.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1506.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1507.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1508.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1509.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1510.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1511.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1512.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1513.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1514.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1515.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1516.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1517.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1518.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1519.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1520.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1521.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1522.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1523.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1524.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1525.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1526.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1527.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1528.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1529.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1530.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1531.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1532.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
1533.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1534.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1535.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1536.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1537.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1538.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1539.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1540.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1541.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1542.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1543.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1544.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1545.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1546.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1547.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1548.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1549.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1550.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1551.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1552.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1553.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
1554.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1555.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1556.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1557.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1558.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1559.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1560.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1561.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1562.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1563.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1564.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1565.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1566.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1567.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
1568.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1569.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1570.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1571.0,6.0,"know, article, section, go, temperature, pa, make, fuck, change, see",,
1572.0,3.0,"window, kansa, article, descend, canadian, silva, album, fuck, day, claim",,
1573.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1574.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1575.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1576.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1577.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1578.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1579.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1580.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1581.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
1582.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1583.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1584.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1585.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1586.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1587.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1588.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1589.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1590.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1591.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1592.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1593.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1594.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1595.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1596.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1597.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1598.0,2.0,"article, page, wikipedia, edit, see, use, talk, link, add, need",,
1599.0,4.0,"wikicup, chop, know, greek, gold, roman, article, read, capture, sea",,
1600.0,1.0,"say, article, know, time, think, make, people, see, wikipedia, read",,
1601.0,7.0,"article, know, make, think, even, people, write, wikipedia, do, go",,
1602.0,8.0,"article, page, use, wikipedia, name, thank, change, image, edit, comment",,
1603.0,5.0,"suck, think, make, wikipedia, comment, people, know, go, say, article",,
1604.0,0.0,"wikipedia, article, thank, use, experiment, like, nonsense, time, fuck, look",,
1605.0,9.0,"say, article, time, go, get, make, people, wolf, also, think",,
